# Block Model base.csv
#   exported from Leapfrog Geo
#   encoding: UTF-8
#   rotation type: Leapfrog
#   azimuth: 0 degrees (rotate clockwise around the Z axis when looking down)
#   dip: 0 degrees (then rotate around the X' axis down from the horizontal plane)
#   pitch: 0 degrees (then rotate clockwise around the Z'' axis when looking down)
#   block size: 1000 1000 1000
#   size in blocks: 79 58 4 = 18328
#   minimum centroid: 286608.2957 5068732.802452875 -1600
#   maximum centroid: 364608.2957 5125732.802452875 1400
#   minimum corner: 286108.2957 5068232.802452875 -2100
#   maximum corner: 365108.2957 5126232.802452875 1900
Id,X,Y,Z,dX,dY,dZ,Tough react test on 12/3/2025
364,334608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
365,335608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
366,336608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
367,337608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
368,338608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
369,339608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
370,340608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
371,341608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
372,342608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
373,343608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
374,344608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
375,345608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
376,346608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
377,347608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
378,348608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
379,349608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
380,350608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
381,351608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
382,352608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
383,353608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
384,354608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
385,355608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
386,356608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
387,357608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
388,358608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
389,359608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
390,360608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
391,361608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
392,362608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
393,363608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
394,364608.2957,5072732.802452875,-1600,1000,1000,1000,OUT
395,286608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
396,287608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
397,288608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
398,289608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
399,290608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
400,291608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
401,292608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
402,293608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
403,294608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
404,295608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
405,296608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
406,297608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
407,298608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
408,299608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
409,300608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
410,301608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
411,302608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
412,303608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
413,304608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
414,305608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
415,306608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
416,307608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
417,308608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
418,309608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
419,310608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
420,311608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
421,312608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
422,313608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
423,314608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
424,315608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
425,316608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
426,317608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
427,318608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
428,319608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
429,320608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
430,321608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
431,322608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
432,323608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
433,324608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
434,325608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
435,326608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
436,327608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
437,328608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
438,329608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
439,330608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
440,331608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
441,332608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
442,333608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
443,334608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
444,335608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
445,336608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
446,337608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
447,338608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
448,339608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
449,340608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
450,341608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
451,342608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
452,343608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
453,344608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
454,345608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
455,346608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
456,347608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
457,348608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
458,349608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
459,350608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
460,351608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
461,352608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
462,353608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
463,354608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
464,355608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
465,356608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
466,357608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
467,358608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
468,359608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
469,360608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
470,361608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
471,362608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
472,363608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
473,364608.2957,5073732.802452875,-1600,1000,1000,1000,OUT
474,286608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
475,287608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
476,288608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
477,289608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
478,290608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
479,291608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
480,292608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
481,293608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
482,294608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
483,295608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
484,296608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
485,297608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
486,298608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
487,299608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
488,300608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
489,301608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
490,302608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
491,303608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
492,304608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
493,305608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
494,306608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
495,307608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
496,308608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
497,309608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
498,310608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
499,311608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
500,312608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
501,313608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
502,314608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
503,315608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
504,316608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
505,317608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
506,318608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
507,319608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
508,320608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
509,321608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
510,322608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
511,323608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
512,324608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
513,325608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
514,326608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
515,327608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
516,328608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
517,329608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
518,330608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
519,331608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
520,332608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
521,333608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
522,334608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
523,335608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
524,336608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
525,337608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
526,338608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
527,339608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
528,340608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
529,341608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
530,342608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
531,343608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
532,344608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
533,345608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
534,346608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
535,347608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
536,348608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
537,349608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
538,350608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
539,351608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
540,352608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
541,353608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
542,354608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
543,355608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
544,356608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
545,357608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
546,358608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
547,359608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
548,360608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
549,361608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
550,362608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
551,363608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
552,364608.2957,5074732.802452875,-1600,1000,1000,1000,OUT
553,286608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
554,287608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
555,288608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
556,289608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
557,290608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
558,291608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
559,292608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
560,293608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
561,294608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
562,295608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
563,296608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
564,297608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
565,298608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
566,299608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
567,300608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
568,301608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
569,302608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
570,303608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
571,304608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
572,305608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
573,306608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
574,307608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
575,308608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
576,309608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
577,310608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
578,311608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
579,312608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
580,313608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
581,314608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
582,315608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
583,316608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
584,317608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
585,318608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
586,319608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
587,320608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
588,321608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
589,322608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
590,323608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
591,324608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
592,325608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
593,326608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
594,327608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
595,328608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
596,329608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
597,330608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
598,331608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
599,332608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
600,333608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
601,334608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
602,335608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
603,336608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
604,337608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
605,338608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
606,339608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
607,340608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
608,341608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
609,342608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
610,343608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
611,344608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
612,345608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
613,346608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
614,347608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
615,348608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
616,349608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
617,350608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
618,351608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
619,352608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
620,353608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
621,354608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
622,355608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
623,356608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
624,357608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
625,358608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
626,359608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
627,360608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
628,361608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
629,362608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
630,363608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
631,364608.2957,5075732.802452875,-1600,1000,1000,1000,OUT
632,286608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
633,287608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
634,288608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
635,289608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
636,290608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
637,291608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
638,292608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
639,293608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
640,294608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
641,295608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
642,296608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
643,297608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
644,298608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
645,299608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
646,300608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
647,301608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
648,302608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
649,303608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
650,304608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
651,305608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
652,306608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
653,307608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
654,308608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
655,309608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
656,310608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
657,311608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
658,312608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
659,313608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
660,314608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
661,315608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
662,316608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
663,317608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
664,318608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
665,319608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
666,320608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
667,321608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
668,322608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
669,323608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
670,324608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
671,325608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
672,326608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
673,327608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
674,328608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
675,329608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
676,330608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
677,331608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
678,332608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
679,333608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
680,334608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
681,335608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
682,336608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
683,337608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
684,338608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
685,339608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
686,340608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
687,341608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
688,342608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
689,343608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
690,344608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
691,345608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
692,346608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
693,347608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
694,348608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
695,349608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
696,350608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
697,351608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
698,352608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
699,353608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
700,354608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
701,355608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
702,356608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
703,357608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
704,358608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
705,359608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
706,360608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
707,361608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
708,362608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
709,363608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
710,364608.2957,5076732.802452875,-1600,1000,1000,1000,OUT
711,286608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
712,287608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
713,288608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
714,289608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
715,290608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
716,291608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
717,292608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
718,293608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
719,294608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
720,295608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
721,296608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
722,297608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
723,298608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
724,299608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
725,300608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
726,301608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
727,302608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
728,303608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
729,304608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
730,305608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
731,306608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
732,307608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
733,308608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
734,309608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
735,310608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
736,311608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
737,312608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
738,313608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
739,314608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
740,315608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
741,316608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
742,317608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
743,318608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
744,319608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
745,320608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
746,321608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
747,322608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
748,323608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
749,324608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
750,325608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
751,326608.2957,5077732.802452875,-1600,1000,1000,1000,OUT
